id	user	icon	portrait	English	Japanese	Final Notes	pic	Filenames	Codes
INFO_CABINRECORD	The Scythian			En el interior de la cabaÑa descubrimos algo redondeado encima del hogar. #theballadofthespacebabies	山小屋の中に入ると、;暖炉の上に小さな~円盤のような、;よく分からないものがあるのに~気付いた。 #theballadofthespacebabies		46	019.jpg	P1D99
INFO_CABINHEARTH	The Scythian			Dentro de la cabaÑa, la chimenea crepitaba tranquilamente proporcionando un calor familiar.	山小屋に入ると、;暖炉の火が静かに暖かく~迎えてくれた。				
INFO_CABINSEAT	The Scythian			Dentro de la cabaÑa, a ambos lados del hogar, habÍa dos asientos de madera Áspera.	山小屋には、;木を削り出しただけの粗末な~椅子が;暖炉を囲むようにふたつ置いてあった。				
INFO_GOGOLITHICMASS	The Scythian			Vimos un crÁneo astado flotando en la oscuridad bajo el Mingi Taw.	ミンギ・トウの奥底に来ると、;角を生やした~骸骨が暗闇に浮かんでいた。				
INFO_MEGATOMBTRIFECTA	The Scythian			En la oscuridad, descubrimos una representaciÓn pictogrÁfica del Trigon Trifecta bajo el Mingi Taw.	ミンギ・トウの奥底に来ると、;暗闇の中にトラ~イゴン・トライフェクタを表す;象形文字が刻ま~れていた。				
INFO_ROCKSHOWGIRL	The Scythian			En el espectÁculo de rock divisamos a Samae y pensamos que tal vez dijo 'fuego camina conmigo'.	ロックフェスのステージの上に;黒髪の少女が立って~いる。;彼女の口から「炎よ、我とともに歩め」;~と聞こえた気がした。 #最期の７日間				
INFO_ROCKSHOWSKOLOTOI	The Scythian			En el espectÁculo de rock vimos uno de esos esqueletos disfrutando ante el ominoso latido rÍtmico.	ステージにはあの骨のヒトたちも来ていた。;~彼らもビートに揺られたいのだろうか。				
INFO_ROCKSHOWJIM	The Scythian			Dirigiendo el espÉctaculo de rock no habÍa otro que el misterioso mÚsico conocido como Jim Guthrie.	ステージのメインアクトは、;あなたも知って~いる謎のミュージシャン、;ジム・ガスリー~だった。 #サントラリミックスアルバム絶賛発売中♡		160	020.jpg	T2G03
INFO_ROCKSHOWBOOR	The Scythian			En el espÉctaculo de rock vimos al PatÁn Peludo meneando su cosa.	ステージの上では、;野性むきだしでクマズリー~が踊っている。		121	021.jpg	E2G15
INFO_ROCKSHOWCROWD	The Scythian			En el espÉctaculo de rock habÍa un considerable nÚmero de damas y caballeros.	ステージには、;多くの紳士淑女が~集まっていた。				
INFO_ROCKSHOWARCHETYPE	The Scythian			En el espÉctaculo de rock divisamos al tipo conocido como El Arquetipo y nos quedamos preguntÁndonos quÉ tenÍa que ver Él con todo esto.	ステージには;例の「アーキタイプ」とよばれる~男もいた。;一体彼は何者で、何をしているの~だろうか？				
INFO_TRIGONGROVESKULLSTICK	The Scythian			Un asta sombrÍo adornado con un crÁneo astado conecta esta ubicaciÓn con el espectro inmortal que se esconde bajo el Mingi Taw.	角つき骸骨の飾りをつけた不気味な棒が;~突き立ててある。;ミンギ・トウの奥に潜む~不死の亡霊と、;この場所をつないでいるのだ。				
GRAVE_TRIGONGROVE	The Scythian			En la Arboleda Trigon, mÁs allÁ de la gruta cavernosa del prado, divisamos una tumba solitaria que despertÓ nuestra curiosidad.	草原の奥にある洞くつを抜け、;トライゴンの~森へ来た。;誰かの墓がぽつんと立っている。;~私は少し興味を覚え、近づいてみた。				
GRAVE_TRIGONGROVEGHOST	The Scythian			En la Arboleda Trigon, mÁs allÁ de la gruta cavernosa del prado, nos acercamos a una tumba solitaria donde nos recibiÓ un fantasma resplandeciente.	草原の奥にある洞くつを抜け、;トライゴンの~森へ来た。;誰かの墓がぽつんと立っている。~ぼんやりと;光る幽霊のおじさんに会った場所だ。				
				El fantasma resplandeciente de la Arboleda Trigon nos asustÓ un poco al principio, para ser sinceros.	正直、このおじさんを初めて見たときは;マジで~ビビった。		96	022.jpg	T2B2H
			adventureUI/megatomeItem	ReconociÓ nuestros ropajes Escita y vio que poseÍamos El Megatomo. Se preguntÓ si comprenderÍamos las marcas esotÉricas que contenÍa.	おじさんは私の服装から;スキタイ人だと~分かったようだった。;私が絶世の大書を~持っているのに気づくと;「書いてあることが~分かるか」と尋ねた。				
				En un susurro dijo el nombre del espectro inmortal que habÍamos despertado en la oscuridad bajo el Mingi Taw: La Masa GogolÍtica.	そして私がミンギ・トウの奥で;目覚めさせて~しまった不死の亡霊の名前を;そっと~教えてくれた。;~その名は「ゴゴリチク・マス」。		166	023.jpg	O2B39
				ConocÍamos ese espantoso nombre por las viejas historias y sentimos que nuestra sangre se helaba.	言い伝えに残る、おぞましき名だ。;~背筋に冷たいものが走った。				
				"""Hasta ahora tenÍa la sensaciÓn de que La Masa GogolÍtica nos veÍa como a unos simples turistas."""	「さっきまでは、ゴゴリチク・マスも;君を~興味本位の旅人だと思っていた;だろうけど」				
			triangle/Triangle	"""Ahora que habÉis aprendido la CanciÓn de EspadachicerÍa y domado al Trigon de Oro, descubrirÉis que cada uno de vuestros pasos estÁn malditos."""	「君はもうソーサリーの歌を覚えて;黄金の~トライゴンを従えた。;これより先はずっと;~不吉な影に付きまとわれることになるね」				
				No podÍamos decir si el fantasma resplandeciente nos estaba animando, psicoanalizando o quÉ.	このおじさんは、;私を励ましてくれて~いるのか、;脅かそうとしているのかよく~分からない。				
				Le dijimos al fantasma que nuestra intenciÓn era detonar El Megatomo en la cima del Mingi Taw y liberar a La Masa GogolÍtica de la inmortalidad.	私は幽霊のおじさんに、;ミンギ・トウの頂上で~絶世の大書を塵とし、;ゴゴリチク・マスから~不死の力を奪うつもり;であることを伝えた。				
			Archetype/trifecta	Preguntamos sobre el Trigon Trifecta y la ubicaciÓn de los dos Trigones restantes, pero su respuesta fue irritantemente obtusa.	次にトライゴン・トライフェクタと;残り２つの~トライゴンの場所についても;聞いてみたが、~おじさんの答えは;腹立たしいほど~漠然としていた。				
				"""Los restantes dos Trigones sÓlo existen en los sueÑos de la gente de la montaÑa."""	「残りのトライゴンは;どちらも山の民の~夢の中にだけ存在する」		43	024.jpg	82E45
				"""Localizar los restantes dos Trigones no es tanto una cuestiÓn de dÓnde, sino de cuÁndo y cÓmo."""	「トライゴンを探すなら、場所じゃなくて;~タイミングと手段に留意しなさい」				
				El fantasma resplandeciente relatÓ gran cantidad de tonterÍas inÚtiles.	このおじさん、光ったりできるくせに、;~役に立たない事ばかりを実に長々としゃべる。				
GRAVE_LOGBRIDGE	The Scythian			Vimos un grupo de tumbas en un matorral al lado del viejo camino y nos preguntamos de quiÉnes serÍan.	古道の路傍の茂みの中に、;いくつかの墓が~あった。;何があったのだろうか。				
GRAVE_LOGBRIDGEGHOST	The Scythian			Vimos un grupo de tumbas en un matorral al lado del viejo camino y nos encontramos con unos fantasmas que parecÍa amistosos.	古道の路傍の茂みの中に、;いくつかの墓が~あった。;フレンドリーな幽霊のいる場所だ。		116	025.jpg	62B55
				El fantasma resplandeciente que hablÓ fue un gigante que conocÍamos por viejas historias cuyo famoso retrato demandaba obediencia. #andre	ぼんやりと光る幽霊が話しかけてきたが、;~その姿はいにしえの伝説にある;「人間山脈」~そのものだった。 #アンドレ				
			Archetype/trifecta	"""El aÑo pasado antes del yuletide reunÍ a un grupo y nos propusimos reconstruir el Trigon Trifecta."""	「あれは去年の冬至前くらいだったか、;俺は~再びトライゴン・トライフェクタを;探すべく、~仲間に集合をかけた」				
				"""HabÍamos oÍdo hablar de la puerta de entrada al infinito en la cumbre del Mingi Taw y pensamos que serÍa genial verla."""	「無限の渦への入り口がミンギ・トウの;頂上に~あると聞いたもんだから、;ちょっと見てみたく~なってな」				
			triangle/Triangle	"""AsÍ que domamos el Trigon de Oro e investigamos la Arboleda Trigon antes de salir a buscar el Trigon Luna Brillante."""	「で、俺らは何とか黄金のトライゴンを従え、;~トライゴンの森を調査し、;明月のトライゴンを~探し始めた」				
				"""Localizar el Trigon Luna Brillante no fue muy bien... acabamos bastante perdidos para ser honesto."""	「だが明月のトライゴンはまるで;見つから~なかった。;正直、手がかりはゼロだった」				
				"""Poco a poco nos dimos cuenta de la importancia del ciclo lunar y su influencia en los duendes que duermen en los reinos del ocaso."""	「だがしばらく探るうちに、;ここらに眠る~森の精は;月の満ち欠けの影響を強く受ける~ことを;発見したんだ」				
				"""AhÍ es cuando nos sentamos y empezamos a vigilar los estados de Ánimo de la luna para poder saber cuÁndo estar dÓnde y cÓmo."""	「ここに留まり始めたのもそのためさ。;月を~見て、いつどこで何をすべきかを;調べて~いたんだよ」		7	026.jpg	Q2D6P
				"""Morimos de aburrimiento esperando a que el humor de la luna cambiara."""	「つまんなくて死にそうだったぜ、;ひたすら~月の満ち欠けばかり気にしてなあ」				
				"""Bueno, en realidad morimos debido a una discusiÓn que tuvimos a causa del aburrimiento."""	「まあ、結局俺らは死んだわけだが。;原因は…;~ちょっとしたいざこざのせいだった」				
				"""Realmente no me apetece tocar ese tema ahora mismo, si no os importa."""	「今はこの話はしないでおくぜ。いいだろ？」				
				"""Bueno, lo que pasÓ fue que uno de los nuestros era un tramposo repugnante y lo cogimos con las manos en la masa."""	「…とどのつまり、仲間の一人が;ズル~してるのを、俺たちは見ちまったんだ。;~あのズル野郎め」				
				"""EstallÓ una pelea y el tramposo repugnante huyÓ por el viejo camino hacia el Precipicio Peligroso."""	「そこでちょっとケンカが始まってな、;~ズル野郎は危難の崖の方へ逃げやがった」				
				"""AsÍ que estÁbamos preguntÁndonos quÉ hacer... cuando de repente apareciÓ La Masa GogolÍtica... ¡Buff!"""	「それで今後について相談しながら;歩いて~たら、;突然ゴゴリチク・マスが現れて…~ギャー！;ってわけだ」		113	027.jpg	62B75
GRAVE_CHASM	The Scythian			Divisamos una tumba solitaria en el borde del Precipicio Peligroso y nos preguntamos quiÉn la habitarÍa.	危難の崖の崖際に、;ぽつんと一基だけ~墓がある。;何があったのだろうか。				
GRAVE_CHASMGHOST	The Scythian			En el Precipicio Peligroso nos acercamos a la tumba solitaria del tramposo repugnante y conocimos a un viejo fantasma resplandeciente.	危難の崖近くにある墓は、;話に出てきた~イカサマ男の墓だった。;ここでもやはり、;~ぼんやり光る年老いた幽霊が出た。				
			Archetype/trifecta	"""El aÑo pasado antes del yuletide AndrÉ El Gigante reuniÓ a un grupo y nos propusimos reconstruir el Trigon Trifecta."""	「あれは去年の冬至前だったか、;巨人の~アンドレは;トライゴン・トライフェクタを~探すため、;俺や仲間を引き連れてやって~きたんだ」				
				"""Los otros tipos del grupo estÁn enterrados en un matorral al lado del antiguo camino, cerca del puente de troncos."""	「他の者達は古道沿い、;丸太橋近くの茂みに~埋葬されてるよ」				
			triangle/Triangle	"""Conseguimos localizar y domar el Trigon de Oro con bastante facilidad pero no avanzamos nada despuÉs de eso."""	「俺らも黄金のトライゴンを;見つけて従える~までは順調だったんだが、;その後は完全に~手詰まりだった」				
				"""Buscamos el Trigon Luna Brillante, asÍ que decidimos sentarnos y observar los cielos, esperando que el estado de Ánimo de la luna cambiara."""	「あの時は、明月のトライゴンを;見つける~ために;月が満ちるのを待っていたんだ」				
				"""¡Fue super aburrido! No iba a esperar dÍas y dÍas hasta que la Luna Brillante se alzara."""	「でもアンタ、そんなの;アホみたいに~退屈すぎるだろう！;明月まで何日もダラダラと~待てるかっての！」				
				"""AbandonÉ a esos pazguatos para vagar sin rumbo mientras me hundÍa mÁs y mÁs en esa trampa lÓgico-lunar."""	「だから他のアホどもがボケーっと;してる~間に、;俺は一人で独自に調査を進めて、;~満ち欠けの謎を解いたんだ」				
				El viejo fantasma resplandeciente hablÓ de cÓmo habÍa hecho trampas saliendo de S:S&S EP y luego alterando el reloj y la fecha de su PC.	年老いた幽霊は、「スキムス」を終了してから、;~コンピューターの「日付と時刻の設定」を;~いじる方法を得意げに説明した。				
				El fantasma describiÓ lo incÓmodo que era ese proceso, ¡pero nos dijo que le permitiÓ influir en las fases lunares!	幽霊によれば、このやり口はそれなりの;~「代償」も払うことになるが、;~月の満ち欠けは自在に操れるらしい。				
				"""La cosa es que, desde que hice trampas, sufrÍ siempre ansiedad severa de rata y me morÍ de la vergÜenza."""	「思わずいじってしまって以来;~ビビっちゃってね、;死ぬほど恥ずかしがってたら、;~本当に死んじまったよ」				
GRAVE_HOLLOW	The Scythian			Dentro de un Árbol hueco titÁnico vimos una tumba solitaria, y eso nos despertÓ un poco la curiosidad.	巨大樹は空洞化しており、中にはポツンと;~墓があった。;誰が眠っているのだろうか。				
GRAVE_HOLLOWGHOST	The Scythian			Dentro de un Árbol hueco titÁnico nos acercamos a una tumba solitaria y un fantasma cabrÓn comenzÓ a recitarnos una rima alocada.	巨大樹の内側にさびしげな墓がある。;~ここに眠るいかつい幽霊が;有用な情報を~教えてくれた。		117	028.jpg	E2A80
				"""Monitorea los estados de Ánimo de la luna y aprenderÁs cuÁndo estar dÓnde y cÓmo."""	「月の満ち欠け、お前気にかけ、;~それがきっかけ、未来への道行け♪」				
				"""TambiÉn quiero que sepas que no estoy intentando asustaros deliberadamente mirando tan cabronamente como lo hago."""	「俺の見かけ、普段着なだけ、;~怖がらせるわけないわけ、;~それだけは知っとけ♪」				
GRAVE_HOLLOWGHOSTSPRITES	The Scythian			Dentro de un Árbol hueco titÁnico nos acercamos a una tumba solitaria y un fantasma cabrÓn comenzÓ a recitarnos una rima alocada.	空洞化した巨大樹の中にある;寂しげな墓に~近寄ると、;ドープな幽霊が現れて;~イルなライムを届けてくれた。		117	028.jpg	E2A80
				"""Busca a los duendes silvanos en el camino tras de ti con los ojos y las orejas abiertas a su espumoso sonido."""	「ここに来るまでの道、探し出して吉、;~目と耳使えばこだまの泡キャッチ♪」				
				"""EnvÍa a los cinco duendes silvanos a los cielos para provocar un milagro que atraerÁ al Trigon que buscas."""	トータル５匹の森の精、;~皆、空へ還せば奇跡 you say、;~んでトライゴン発見、冒険発展♪				
GRAVE_HOLLOWGHOSTTRIGON	The Scythian			Dentro de un Árbol hueco titÁnico nos acercamos a una tumba solitaria y un fantasma cabrÓn se apareciÓ y nos contÓ algunas cosas.	空洞化した巨大樹の中にある;寂しげな墓に~近寄ると、;ドープな幽霊が現れて;~イルなライムを届けてくれた。		117	028.jpg	E2A80
				"""Busca una seÑal de los duendes silvanos y canta una CanciÓn de EspadachicerÍa allÍ para revelear un Trigon escondido."""	「お前トライゴンにご執心、;~森の精を全員見つけりゃ躍進、;~そしたらソーサリーの歌を sing♪」				
GRAVE_HOLLOWGHOSTTRIGONCOMPLETE	The Scythian			Dentro de un Árbol hueco titÁnico nos acercamos a una tumba solitaria y un fantasma cabrÓn se apareciÓ y nos contÓ algunas cosas.	空洞化した巨大樹の中にある;寂しげな墓に~近寄ると、;ドープな幽霊が現れて;~イルなライムを届けてくれた。		117	028.jpg	E2A80
				"""AsÍ que la CanciÓn Trigon se ha acabado por ahora. ¿CuÁndo volveremos a escucharla, me pregunto?"""	「トライゴンの歌、今回はもう終了、;~次の機会を待ち続けている YO♪」				
LOGFELLA_LOSTKEY	The Scythian			El afligido leÑador conocido como Tronco estaba totalmente fuera de sÍ por algo.	丸太さんは、やたら取り乱している。;~どうしたのだろうか。				
			AdventureUI/keyItem	Al parecer, Tronco habÍa perdido la llave de la puerta del muro de piedra que bloqueaba el viejo camino al Mingi Taw.	どうやら丸太さんは;ミンギ・トウへ通じる~石壁の扉の鍵を;なくしてしまったようだ。				
				EstÁbamos gruÑendo de emociÓn por la nueva misiÓn.	私としてはおつかいクエストはもう勘弁だ。;~あなたもそうでしょ？				
				Tronco nos dijo que habÍa estado sentado aquÍ mismo cuando cayÓ en un sueÑo profundo.	丸太さんが言うには、;彼はずっとここに座って~熟睡していたそうだ。				
			AdventureUI/keyItem	Tronco dijo que creÍa que habÍa perdido su llave en el reino crepuscular de los sueÑos.	彼は夢の中で鍵をなくしてしまったと;~考えていた。				
				Ya habÍamos oÍdo hablar de los extraÑos sueÑos de la gente de montaÑa de cabello oscuro del CÁucaso, por lo que la historia tuvo sentido para nosotros.	コーカサス地方の山の民が奇妙な夢を見る;~という話は聞いたことがあったので、;その話は~素直に理解できた。				
				Tronco nos invitÓ a calentar nuestras botas en el fuego y soÑar junto a Él.	丸太さんは、とにかく靴を暖炉で温めながら、;~ここで一緒に夢を見ないかと誘ってきた。		63	029.jpg	U2C92
ARCHETYPE_LOSTKEYTHOUGHTS	The Archetype			Pensamos en la vigilia y en la psicofocosmología mitopoética de los sueños como estados separados, sin embargo interoperan de maneras curiosas.	私たちは覚醒していることと、;~夢の伝承詩的精神宇宙性は;全く異なる状態だと~考えていますが、;両者は興味深い相互作用を~見せるのですよ。				
				El umbral de liminalidad es un espacio entre la vigilia y los sueños donde el pensamiento dirigido es imposible.	境界域というのは、覚醒状態と夢の中;~―つまり方向性を持った思考ができない状態―;~の中間を指します。		56	030.jpg	13A0A
				Busca un hogar cálido y permite que el sueño te envuelva para descubrir el umbral de la liminalidad.	暖かな暖炉を探して眠りにつき、;~その境界域に足を踏み入れてみてください。				
ARCHETYPE_LOSTKEYCLUE	The Archetype		AdventureUI/keyItem	¿QuÉ tal si vas a sentarte al lado del hogar en la cabaÑa y cruzas el umbral liminal para encontrar la llave perdida de Tronco?	山小屋の暖炉にあたって、境界域におもむき、;~丸太さんがなくした鍵を見つけてあげる、;~なんていかがです？		55	031.jpg	23C1X
GIRL_LOSTKEYTHOUGHTS	Girl	AdventureUI/tweetIconGourd		Vaya, Tronco está fuera de sí por algo... Me pregunto qué pasará. He preferido salir fuera y dejarlo solo un momento.	うわー。丸太さんが;やたら~取り乱しちゃってる…;何かあったのかな？;~落ち着くまで外にでてようか…。				
				He visto a la Escita cantar una Canción de Espadachicería y enviar tres duendes silvanos hacia los cielos. Me pregunto si ayudarán a calmar la tormenta.	この間、あのスキタイのムスメが;ソーサリーの~歌で森の精を;空に還しているのを見た。~あのヒト、;もしかしたら嵐を止めてくれるの~かな…？				
LOGFELLA_MORELOSTKEYTHOUGHTS	Logfella			Espero que la Escita pueda encontrar mi llave... la perdí en la orilla arenosa de un plácido lago.	あのスキタイのムスメ、;「夢歩き」にまで~行ってくれた。;きっと鍵を見つけてくれる~だろう。;落としたのは穏やかな池のほとり~だったか…		62	032.jpg	U3A20
LOGFELLA_LOSTKEYTHOUGHTS	Logfella			Oh vaya, me gustaría que no estuviera lloviendo fuera... Me gustaría que mis botas no estuvieran tan mojadas... Me gustaría volver a cortar madera.	ハア、雨が降ってなかったらなあ…;~靴さえ濡れてなかったらなあ…;~薪割り作業に戻れたらなあ…				
				¡Rayos!, ¿¡dónde está mi llave!? ¡Estoy tan cabreado y avergonzado que estoy fuera de mí!	ウァー！？鍵が、鍵がない！！;どうしよう！~やばい！やばい！困った！				
LOGFELLA_FOUNDKEY	The Scythian		AdventureUI/keyItem	El leÑador estaba super aliviado de que hubiÉramos conseguido recuperar su llave perdida del reino crepuscular de los sueÑos.	私が夢を歩いて鍵を見つけてきたと知ると、;~丸太さんはホッと安心したようだった。				
				El leÑador conocido como Tronco se preguntÓ cÓmo Éramos tan inteligentes y nos preguntÓ sobre nuestro funesto cometido.	丸太さんは;「どうしてあなたはそんなに~賢いのだ？;果たすべき使命とは？」;と~質問してきた。				
				Le contamos al leÑador cÓmo habÍamos llegado a la mayorÍa de edad en las estepas junto a nuestros intrÉpidos hermanos y hermanas escitas.	私は丸太さんに、;我らが大草原を支配してきた~歩みや、;スキタイ戦士の勇猛さについて~語った。				
				Le contamos a Tronco por quÉ vagabundeÁbamos por aquÍ, en esta montaÑa desierta, y cÓmo nos guiaba el dedo de un Dios omnisciente.	そして私がこんな山地にたどり着いたのも、;~全知全能の神の矢印に導かれてきたからなのだ;~と教えた。				
			adventureUI/megatomeItem	Le contamos a Tronco lo que sospechÁbamos sobre las marcas esotÉricas dentro de El Megatomo y lo que podÍan significar.	それから絶世の大書の解読できていない;印の~意味について、;私が推測している内容も~伝えた。				
			gourd/gourd	TenÍamos la corazonada de que necesitÁbamos invocar a unos cuantos duendes silvanos mÁs para calmar la tormenta.	私はさらに;「森の精を召喚すれば嵐を~止められるはず」;と根拠もなく直感的に~言った。		104	033.jpg	W3D3G
			triangle/Triangle	En un susurro silencioso hablamos de nuestra intenciÓn de localizar y domar una manifestaciÓn de geometrÍa cÓsmica conocida como el Trigon de Oro.	そして私はひそひそ声で、;この宇宙の姿を~象徴する存在である;黄金のトライゴンを~探し出し、;従えるつもりなのだと明かした。				
				Estaba 100% claro que el leÑador conocido como Tronco habÍa dejado de prestar atenciÓn.	この頃になると、丸太さんは;まるっきり~私の話を聞いていなかった。				
			AdventureUI/keyItem	Pensamos que sÓlo podÍamos aferrarnos a la llave e ir a dar un paseo por el viejo camino mÁs allÁ del muro de piedra.	とにかく見つけた鍵を借りて、;古道を進む~ことにした。				
LOGFELLA_FOUNDKEYWAKEUP	The Scythian		AdventureUI/keyItem	Le preguntamos al leÑador si serÍa aceptable que tuvieramos su llave y nos dijo que serÍa totalmente guay.	丸太さんに鍵を借りておいていいかと;~尋ねると、彼は「かまわねえ」と答えた。				
GIRL_FOUNDKEY	The Scythian			Nos encontramos a Samae de pie, empapada de lluvia, en un lateral del camino.	道端にオトメちゃんがいた。雨でずぶ濡れだ。				
			gourd/gourd	HabÍa oÍdo los sutiles y espumosos sonidos de los duendes silvanos desde el muro de piedra del viejo camino hasta el Mingi Taw.	どうやら石壁の向こう、;ミンギ・トウに続く~古道のほうで;こだまの泡が聞こえたらしい。;~森の精がいるのだろうか。				
			gourd/gourd	HablÓ de troncos de Árboles altÍsimos a ambos lados de un poderoso rÍo.	オトメちゃんは、;川の両端にそびえ立つ巨木の~幹について;何か言っていた。				
			gourd/gourd	HablÓ de un dÉbil arco iris en el borde del Precipicio Peligroso.	オトメちゃんは、;危難の崖にかかる~ぼんやりとした虹について;何か言っていた。				
			adventureUI/megatomeItem	...Y luego se puso temerosa y nos dijo que consultÁramos El Megatomo si nos perdÍamos o nos confundÍamos.	…そして急に怯えた様子で;「迷ったり分からな~くなったら;とにかく絶世の大書を頼りにして」;~と言った。				
LOGFELLA_FOUNDKEYTHOUGHTS	Logfella			Me parece totalmente guay si la Escita se lleva la llave si eso significa que va a calmar la tormenta.	あのスキタイのムスメが;嵐を止めてくれるって~いうなら、;鍵は預けておいても全然問題ねえ。				
				Debo haber asentido en algún momento durante la super historia épica de la Escita. Tengo una tolerancia muy baja para el folclore.	あのヒトがさっき話してたすげえ冒険話、;~途中でうなづくのが礼儀だったんだろうな。;~うたた寝しちまってた。;あの手の話はホント~苦手でよ…。				
				Le pregunté a la Escita sobre su funesto cometido... empezó a hablar de las estepas y del dedo de Dios.	あのヒトの果たすべき使命について;色々~聞いてみたんだ。;あのヒト、スキタイが治めた~大草原のこととか、;神の矢印がどうとか話してた。				
GIRL_FOUNDKEYTHOUGHTS	Girl			Uno o dos duendes silvanos más enviados hacia los cielos aliviarán la incesante tormenta... ¡y entonces será el tiempo de los milagros! #miracles	森の精をあと１匹か２匹空に還せば、;~このひどい嵐も止められる…;~その後は奇跡の時間が訪れるわ！ #奇跡		129	034.jpg	33A44
GIRL_SUPERMOTHERTREE	Girl			En mi sueño hay una quietud emocionante cuando la luna es más brillante... y cuando es más oscura los bosques son salvajes.	夢歩きのとき、月が一番明るい夜には;背筋が~寒くなるような静寂があるわ。;~反対に月が一番暗い夜は、森が荒ぶるの。				
				En el sueño siempre son los mismos lugares y espacios excepto cuando varían según los estados de ánimo de la luna.	夢で行く場所はいつも同じ。;でも月の満ち欠け~具合によって;何かが少し変わる。				
				Cada noche desde que se levantó la tormenta he tenido ese mismo sueño en el que estoy vagando por el bosque justo antes del amanecer.	あの嵐が去って以来、;いつも同じ…夜明け前の~森を歩いている夢を;見るようになったの。				
ARCHETYPE_TREEHINT	The Archetype			Recuerda que la ingestión de hongos del bosque puede ofrecer una visión oblicua de los fenómenos criptozoológicos y esas cosas.	森のキノコを摂取すると未確認生物や;~様々な現象の幻視が生じる場合があります。				
				Busca el espumoso sonido de los duendes silvanos e investiga sus alrededores.	森の精が出すこだまの泡を探し、;その周囲を~よく調べてみてください。				
				Una vez que hayas comenzado una canción de espadachicería siempre puedes tocar el borde de la pantalla para mirar alrededor.	歌が始まったら、画面端をそっとタッチすると;~周囲を見渡せます(矢印キーも使えます)。				
ARCHETYPE_MUSHROOMHINT	The Archetype			Incluso se ha afirmado que los hongos adivinatorios pueden haber jugado un papel significativo en el desarrollo de la psique humana.	キノコを用いた占術は;人類の精神発展に大きく~寄与していると;主張する者がいるくらいなの~です。				
				La evidencia arqueolÓgica indica que el uso chamÁnico de hongos para la comuniÓn religiosa, adivinaciÓn y curaciÓn es bastante antigua.	考古学的検証の結果、キノコは;宗教的交信儀式~や占術、治癒術などにおいて;相当に古い時代~から用いられていたことが;分かっています。				
				FisiolÓgicamente puedes notar sentimientos de bienestar y percepciones aumentadas, una disipaciÓn del estrÉs y una pÉrdida del apetito.	生理学的には、幸福感、感覚の鋭敏化、;~ストレスの消散、食欲の低減などが;~体感できるようです。				
				Los hongos del bosque pueden ofrecer una cierta visiÓn oblicua sobre el paradero de un duende silvano y sus peculiares acciones.	森のキノコを摂取することで、;森の精の居場所~や召喚方法などが;見えるようになるかもしれま~せんね。		60	035.jpg	53A5Y
ARCHETYPE_TRIGONGROVE	The Archetype			¿Puedes sentirlo? ¿Estás empezando a entender? ¿Las marcas esotéricas y las formas dentro de El Megatomo tienen un nuevo significado?	どうです？感じますか？;~絶世の大書の記号や文章の意味が;~理解できるようになってきていませんか？				
				Este haz es un puente que une el mundo de los vivos y el mundo de los muertos, por lo que puedes encontrar un fantasma o dos y hablar con ellos en tus viajes.	この光の柱は、;生者と死者をつなぐ~架け橋です。;今後は幽霊と話す機会も;~あるかもしれませんね。				
				Acabo de recibir la notificación de que has enviado el primer haz hacia los cielos en la Arboleda Trigon.	先ほど、あなたがトライゴンの森で;最初の~光の柱を起動したと;知らせが入りましたよ。				
GIRL_CABINSHEEP	The Scythian			Le preguntamos a Samae sobre las ovejas insignificantes que rondaban por la cabaÑa y nos dijo que se habÍan asustado hacia un rato.	オトメちゃんに小屋の周りにいる;邪魔っけな~羊たちの事を聞いてみた。;少し前に怯えて~集まって来たのだそうだ。				
			gourd/gourd	Le dijimos a Samae que habÍamos enviado cinco duendes silvanos hacia los cielos y nos dijo que, tal vez, el tiempo de los milagros estaba cerca.	オトメちゃんに;森の精を５匹空に還したこと~を伝えると、;彼女は「奇跡の時が来た~かもしれない」と言った。				
				Pensamos que tal vez deberÍamos ir a investigar el prado donde solÍan estar las ovejas.	どうも羊たちが元いた場所を調べてみたほうが;~良さそうだ。				
LOGFELLA_CABINSHEEP	The Scythian			Tronco tenÍa la sensaciÓn de que habÍa llegado el tiempo de los milagros y se preguntÓ si tal vez no estaba a punto de suceder algo impresionante.	丸太さんは奇跡の時が来たと思っていた。;~何かスゴイことが起こるのだろう、と。		79	036.jpg	V3G62
GIRL_CABINSHEEPTHOUGHTS	Girl			Pero qué... ¡La lluvia ha cesado! ¿Se está empezando a levantar la tormenta? Eso espero.	え…雨が…やんだ！;嵐の終わりなのかしら、~そうだといいな。				
				Todo esto de la tormenta ha estado afectando mi animo. Ha sido todo tan sombrío.	ここんところずっと嵐で;気分も落ち込んでた~から。				
LOGFELLA_CABINSHEEPTHOUGHTS	Logfella			Hmm.... Tengo un poco de miedo... Sin duda algo está sucediendo... ¿Se está levantando la tormenta?	うーん…ちょっとビビってきたぞ…。;~何か起きてるな。嵐が…去るのか？				
				Cada vez que siento que necesito recobrar fuerzas, me siento al lado de este hogar para calentarme las botas.	俺は勇気を振り絞りたい時は;暖炉のそばに~座ってブーツをあっためるって;決めてるんだ。				
DOGFELLA_CABINSHEEPTHOUGHTS	Dogfella			Guau Guau Guau Guau Guau Guau Guau Guau. #stillbarking #miracles	ワン ワン ワン ワン ワン ワン！#吠え続けてる #奇跡		84	037.jpg	V3C7I
